transaction_id,date,amount,transaction_type,is_anomaly
TXN02512,2023-07-29,3852.56,Incoming,0
TXN02513,2024-03-13,6408.12,Outgoing,0
TXN02514,2022-02-17,4925.5,Incoming,0
TXN02515,2022-01-11,4901.49,Incoming,0
TXN02516,2023-12-24,2355.18,Incoming,0
TXN02517,2025-11-11,1030.09,Incoming,0
TXN02518,2023-06-16,4917.57,Incoming,0
TXN02519,2021-06-19,3795.51,Incoming,0
TXN02520,2021-09-22,4960.25,Outgoing,0
TXN02521,2024-11-28,7104.75,Outgoing,0
TXN02522,2022-03-23,5309.72,Incoming,0
TXN02523,2023-09-05,1174.34,Outgoing,0
TXN02524,2023-08-01,2794.96,Outgoing,0
TXN02525,2022-08-10,1342.92,Outgoing,0
TXN02526,2022-03-23,4609.65,Outgoing,0
TXN02527,2021-05-27,1750.42,Outgoing,0
TXN02528,2022-11-08,660.57,Outgoing,0
TXN02529,2023-11-28,4719.88,Incoming,0
TXN02530,2025-09-23,2475.32,Outgoing,0
TXN02531,2025-10-16,1193.87,Incoming,0
TXN02532,2024-01-31,4677.91,Incoming,0
TXN02533,2024-06-08,7230.03,Outgoing,0
TXN02534,2021-06-16,4989.26,Outgoing,0
TXN02535,2023-11-21,5846.39,Outgoing,0
TXN02536,2021-05-15,1942.42,Incoming,0
TXN02537,2021-07-01,5569.53,Incoming,0
TXN02538,2022-11-03,4042.56,Incoming,0
TXN02539,2022-03-18,2134.14,Incoming,0
TXN02540,2021-03-04,4969.21,Incoming,0
TXN02541,2024-12-30,4074.31,Incoming,0
TXN02542,2022-06-03,3255.97,Incoming,0
TXN02543,2022-05-05,7902.69,Outgoing,0
TXN02544,2024-02-10,2675.49,Outgoing,0
TXN02545,2024-12-28,4578.19,Incoming,0
TXN02546,2023-05-22,2386.83,Incoming,0
TXN02547,2022-10-25,5839.43,Incoming,0
TXN02548,2023-07-04,2639.39,Incoming,0
TXN02549,2023-07-05,3947.51,Incoming,0
TXN02550,2022-04-09,4865.76,Outgoing,0
TXN02551,2021-03-04,1439.84,Outgoing,0
TXN02552,2022-02-26,54391.05,Incoming,1
TXN02553,2025-10-31,7298.65,Outgoing,0
TXN02554,2021-05-19,3042.9,Outgoing,0
TXN02555,2024-02-13,1710.87,Outgoing,0
TXN02556,2022-07-13,6378.69,Outgoing,0
TXN02557,2022-12-29,4111.31,Incoming,0
TXN02558,2021-05-13,7128.16,Outgoing,0
TXN02559,2025-01-29,154.96,Incoming,0
TXN02560,2022-01-19,5240.31,Incoming,0
TXN02561,2023-02-21,413.86,Incoming,0
TXN02562,2023-02-25,1852.73,Incoming,0
TXN02563,2023-03-16,3320.53,Incoming,0
TXN02564,2023-06-27,1679.43,Outgoing,0
TXN02565,2024-10-16,1910.75,Outgoing,0
TXN02566,2021-11-24,2291.03,Outgoing,0
TXN02567,2024-09-26,967.02,Outgoing,0
TXN02568,2023-03-13,3084.49,Incoming,0
TXN02569,2021-04-21,3202.13,Outgoing,0
TXN02570,2023-10-13,5373.66,Incoming,0
TXN02571,2023-11-22,2860.7,Incoming,0
TXN02572,2023-05-11,677.3,Incoming,0
TXN02573,2022-02-20,5679.07,Incoming,0
TXN02574,2025-07-01,4565.38,Incoming,0
TXN02575,2024-01-22,78531.13,Incoming,1
TXN02576,2023-08-02,453.37,Outgoing,0
TXN02577,2023-04-01,488.26,Incoming,0
TXN02578,2021-06-16,785.11,Outgoing,0
TXN02579,2021-05-18,1748.54,Incoming,0
TXN02580,2022-11-26,3883.8,Outgoing,0
TXN02581,2025-07-15,236.09,Outgoing,0
TXN02582,2022-10-01,237.79,Incoming,0
TXN02583,2022-04-12,1334.96,Outgoing,0
TXN02584,2023-08-29,5296.3,Outgoing,0
TXN02585,2022-12-19,193.05,Outgoing,0
TXN02586,2024-06-03,7980.92,Outgoing,0
TXN02587,2023-06-30,1968.43,Incoming,0
TXN02588,2021-02-20,6734.67,Outgoing,0
TXN02589,2021-09-12,7623.67,Outgoing,0
TXN02590,2024-03-13,5295.55,Outgoing,0
TXN02591,2021-04-05,2137.13,Outgoing,0
TXN02592,2023-02-15,6522.07,Outgoing,0
TXN02593,2025-12-02,5852.98,Incoming,0
TXN02594,2022-01-26,7417.79,Outgoing,0
TXN02595,2024-05-09,2387.25,Outgoing,0
TXN02596,2022-06-11,5491.99,Outgoing,0
TXN02597,2023-03-17,449.49,Outgoing,0
TXN02598,2025-12-08,286.69,Outgoing,0
TXN02599,2024-12-15,74645.77,Incoming,1
TXN02600,2025-03-01,1844.71,Incoming,0
TXN02601,2021-07-23,4171.04,Outgoing,0
TXN02602,2022-03-12,390.02,Outgoing,0
TXN02603,2021-02-08,3492.73,Outgoing,0
TXN02604,2024-03-04,4426.32,Incoming,0
TXN02605,2022-11-12,4658.96,Incoming,0
TXN02606,2022-08-30,1125.25,Incoming,0
TXN02607,2021-10-29,5637.53,Incoming,0
TXN02608,2025-09-05,5651.66,Incoming,0
TXN02609,2023-02-23,5957.46,Incoming,0
TXN02610,2022-06-24,5560.67,Outgoing,0
TXN02611,2024-03-21,41529.57,Incoming,1
TXN02612,2024-06-27,4760.05,Incoming,0
TXN02613,2025-11-20,1961.51,Incoming,0
TXN02614,2023-10-10,4426.33,Outgoing,0
TXN02615,2023-07-29,4002.73,Incoming,0
TXN02616,2021-02-27,3043.38,Incoming,0
TXN02617,2023-04-01,5920.31,Outgoing,0
TXN02618,2025-04-16,3807.55,Outgoing,0
TXN02619,2023-07-17,689.77,Outgoing,0
TXN02620,2022-10-16,2786.08,Incoming,0
TXN02621,2022-06-02,6804.37,Outgoing,0
TXN02622,2024-10-08,42200.11,Incoming,1
TXN02623,2025-04-01,134.3,Incoming,0
TXN02624,2023-06-29,1733.32,Outgoing,0
TXN02625,2021-06-08,1962.65,Incoming,0
TXN02626,2022-02-19,3719.47,Incoming,0
TXN02627,2021-10-22,3981.5,Incoming,0
TXN02628,2025-10-06,926.03,Incoming,0
TXN02629,2024-07-23,6926.32,Outgoing,0
TXN02630,2023-07-20,3364.34,Incoming,0
TXN02631,2025-08-18,4890.01,Incoming,0
TXN02632,2022-06-05,976.44,Outgoing,0
TXN02633,2024-01-18,6115.81,Outgoing,0
TXN02634,2021-06-20,916.68,Outgoing,0
TXN02635,2024-08-08,3206.33,Incoming,0
TXN02636,2024-08-26,5915.27,Incoming,0
TXN02637,2024-01-10,1183.32,Outgoing,0
TXN02638,2025-07-19,2703.71,Incoming,0
TXN02639,2025-10-12,3142.92,Incoming,0
TXN02640,2024-07-20,1844.27,Outgoing,0
TXN02641,2025-06-08,38027.09,Incoming,1
TXN02642,2022-05-28,4854.43,Outgoing,0
TXN02643,2022-12-14,6791.37,Outgoing,0
TXN02644,2022-02-15,116.8,Incoming,0
TXN02645,2021-04-15,929.6,Incoming,0
TXN02646,2021-05-26,3789.49,Incoming,0
TXN02647,2021-11-10,6441.7,Outgoing,0
TXN02648,2025-03-19,2304.97,Incoming,0
TXN02649,2021-08-07,137.33,Incoming,0
TXN02650,2025-04-04,1803.41,Outgoing,0
TXN02651,2023-08-14,1224.12,Incoming,0
TXN02652,2023-07-03,7526.51,Outgoing,0
TXN02653,2025-10-07,5097.28,Outgoing,0
TXN02654,2022-04-25,550.69,Incoming,0
TXN02655,2021-08-03,734.25,Incoming,0
TXN02656,2021-09-12,4069.31,Outgoing,0
TXN02657,2021-11-16,3817.52,Incoming,0
TXN02658,2022-11-01,7561.07,Outgoing,0
TXN02659,2022-09-15,1725.95,Outgoing,0
TXN02660,2025-10-12,695.12,Outgoing,0
TXN02661,2021-05-12,2919.79,Outgoing,0
TXN02662,2022-06-16,3673.01,Outgoing,0
TXN02663,2024-04-04,7440.74,Outgoing,0
TXN02664,2024-09-20,71585.51,Incoming,1
TXN02665,2025-02-14,6114.78,Outgoing,0
TXN02666,2023-08-30,807.02,Incoming,0
TXN02667,2022-08-09,1554.15,Incoming,0
TXN02668,2024-01-15,847.01,Incoming,0
TXN02669,2022-10-21,6366.81,Outgoing,0
TXN02670,2025-08-13,2128.67,Incoming,0
TXN02671,2023-08-03,194.84,Incoming,0
TXN02672,2023-10-22,3740.96,Outgoing,0
TXN02673,2024-05-09,3488.09,Incoming,0
TXN02674,2023-04-27,34559.26,Outgoing,1
TXN02675,2023-03-06,1680.57,Incoming,0
TXN02676,2024-02-02,280.31,Incoming,0
TXN02677,2025-08-04,4963.82,Incoming,0
TXN02678,2024-08-10,3457.7,Outgoing,0
TXN02679,2023-05-19,4902.46,Incoming,0
TXN02680,2022-05-21,549.75,Outgoing,0
TXN02681,2021-12-18,5616.87,Incoming,0
TXN02682,2022-07-21,1727.91,Outgoing,0
TXN02683,2023-12-16,528.84,Incoming,0
TXN02684,2025-05-31,2589.44,Outgoing,0
TXN02685,2022-09-03,1032.51,Incoming,0
TXN02686,2021-12-01,5799.66,Incoming,0
TXN02687,2022-06-30,3016.65,Incoming,0
TXN02688,2021-08-21,779.03,Incoming,0
TXN02689,2021-04-10,1527.38,Incoming,0
TXN02690,2022-09-05,4819.62,Incoming,0
TXN02691,2023-07-20,1778.91,Outgoing,0
TXN02692,2025-09-06,74075.76,Incoming,1
TXN02693,2023-02-07,6309.72,Outgoing,0
TXN02694,2022-05-04,4390.24,Incoming,0
TXN02695,2024-03-02,1445.73,Incoming,0
TXN02696,2023-04-25,2926.92,Outgoing,0
TXN02697,2025-07-23,2554.77,Incoming,0
TXN02698,2021-04-06,4182.17,Outgoing,0
TXN02699,2022-04-03,3158.1,Outgoing,0
TXN02700,2022-10-17,4733.05,Outgoing,0
TXN02701,2023-03-05,1871.26,Outgoing,0
TXN02702,2025-09-29,842.71,Outgoing,0
TXN02703,2024-02-29,3538.72,Outgoing,0
TXN02704,2024-06-25,1894.97,Incoming,0
TXN02705,2023-04-20,2998.36,Outgoing,0
TXN02706,2022-07-27,5882.35,Outgoing,0
TXN02707,2024-03-02,3046.67,Incoming,0
TXN02708,2021-07-24,2529.25,Outgoing,0
TXN02709,2022-01-08,3432.38,Incoming,0
TXN02710,2023-07-25,4390.94,Incoming,0
TXN02711,2021-07-23,5797.5,Outgoing,0
TXN02712,2024-08-25,3710.71,Incoming,0
TXN02713,2024-11-24,7080.69,Outgoing,0
TXN02714,2021-08-26,6018.66,Outgoing,0
TXN02715,2021-11-06,4777.16,Outgoing,0
TXN02716,2025-08-22,42294.24,Outgoing,1
TXN02717,2024-02-15,63731.98,Outgoing,1
TXN02718,2022-07-04,7298.29,Outgoing,0
TXN02719,2025-08-26,2162.86,Outgoing,0
TXN02720,2025-02-28,819.71,Incoming,0
TXN02721,2021-10-12,5922.36,Incoming,0
TXN02722,2024-01-15,4309.12,Outgoing,0
TXN02723,2024-01-19,45406.25,Incoming,1
TXN02724,2024-07-02,4962.41,Outgoing,0
TXN02725,2024-11-10,5518.82,Outgoing,0
TXN02726,2024-07-18,7827.79,Outgoing,0
TXN02727,2025-02-14,2235.5,Incoming,0
TXN02728,2025-02-02,4386.5,Incoming,0
TXN02729,2024-04-08,4946.85,Outgoing,0
TXN02730,2024-09-07,4811.22,Outgoing,0
TXN02731,2024-10-19,5616.55,Incoming,0
TXN02732,2021-03-14,5944.6,Incoming,0
TXN02733,2021-06-10,1223.02,Incoming,0
TXN02734,2022-11-10,1507.44,Outgoing,0
TXN02735,2025-06-25,559.02,Incoming,0
TXN02736,2021-11-18,1064.59,Incoming,0
TXN02737,2021-09-14,5173.25,Incoming,0
TXN02738,2024-04-26,6467.45,Outgoing,0
TXN02739,2023-12-24,5523.33,Outgoing,0
TXN02740,2024-05-04,3653.59,Incoming,0
TXN02741,2024-01-23,63587.48,Incoming,1
TXN02742,2023-03-12,6135.7,Outgoing,0
TXN02743,2024-03-13,3209.42,Incoming,0
TXN02744,2022-06-25,3279.54,Incoming,0
TXN02745,2021-09-18,2072.62,Incoming,0
TXN02746,2021-10-11,2956.91,Incoming,0
TXN02747,2025-05-31,7122.95,Outgoing,0
TXN02748,2023-12-16,5117.12,Incoming,0
TXN02749,2022-06-21,29626.24,Incoming,1
TXN02750,2021-03-05,575.74,Outgoing,0
TXN02751,2023-03-15,5083.54,Incoming,0
TXN02752,2023-02-24,1904.22,Outgoing,0
TXN02753,2023-03-21,3205.29,Incoming,0
TXN02754,2023-01-22,3567.81,Incoming,0
TXN02755,2025-09-30,5333.65,Outgoing,0
TXN02756,2024-05-07,1928.06,Outgoing,0
TXN02757,2021-08-11,6043.75,Outgoing,0
TXN02758,2021-08-04,2696.42,Incoming,0
TXN02759,2022-01-22,2134.14,Incoming,0
TXN02760,2025-06-17,806.72,Outgoing,0
TXN02761,2022-04-23,1201.26,Incoming,0
TXN02762,2023-01-25,1607.92,Outgoing,0
TXN02763,2021-06-13,5336.82,Outgoing,0
TXN02764,2025-03-22,936.88,Incoming,0
TXN02765,2025-06-06,1402.91,Incoming,0
TXN02766,2023-11-18,4949.37,Incoming,0
TXN02767,2022-11-23,121.17,Outgoing,0
TXN02768,2022-03-29,7830.05,Outgoing,0
TXN02769,2023-07-05,3006.22,Outgoing,0
TXN02770,2025-09-13,2554.21,Outgoing,0
TXN02771,2022-03-02,4946.48,Outgoing,0
TXN02772,2025-09-02,6154.63,Outgoing,0
TXN02773,2021-12-05,1726.66,Incoming,0
TXN02774,2023-10-13,46434.37,Outgoing,1
TXN02775,2021-09-22,6053.53,Outgoing,0
TXN02776,2024-06-09,4657.03,Incoming,0
TXN02777,2024-12-30,1876.77,Outgoing,0
TXN02778,2025-10-19,5517.35,Incoming,0
TXN02779,2025-09-22,4896.95,Outgoing,0
TXN02780,2021-02-04,5773.13,Incoming,0
TXN02781,2025-06-20,4797.94,Outgoing,0
TXN02782,2022-08-31,3806.61,Outgoing,0
TXN02783,2024-05-21,987.19,Incoming,0
TXN02784,2025-10-17,6774.23,Outgoing,0
TXN02785,2022-09-19,5962.22,Outgoing,0
TXN02786,2022-02-02,2134.6,Outgoing,0
TXN02787,2023-09-03,3446.18,Incoming,0
TXN02788,2022-04-15,5695.03,Incoming,0
TXN02789,2023-03-13,4126.76,Incoming,0
TXN02790,2022-05-25,4346.68,Outgoing,0
TXN02791,2023-03-25,2127.88,Incoming,0
TXN02792,2025-10-05,4451.67,Outgoing,0
TXN02793,2024-06-12,2782.76,Outgoing,0
TXN02794,2021-12-30,4037.92,Outgoing,0
TXN02795,2024-08-31,6678.24,Outgoing,0
TXN02796,2024-01-20,4198.35,Outgoing,0
TXN02797,2023-04-17,1896.88,Incoming,0
TXN02798,2023-10-11,49660.4,Incoming,1
TXN02799,2024-05-04,300.56,Incoming,0
TXN02800,2025-12-01,5036.53,Outgoing,0
TXN02801,2021-06-01,6324.02,Outgoing,0
TXN02802,2022-02-27,7531.01,Outgoing,0
TXN02803,2021-03-26,2515.61,Incoming,0
TXN02804,2024-08-11,1932.1,Outgoing,0
TXN02805,2021-01-01,5506.15,Outgoing,0
TXN02806,2025-04-30,1689.92,Incoming,0
TXN02807,2022-04-22,3024.57,Incoming,0
TXN02808,2023-03-20,38926.5,Incoming,1
TXN02809,2024-09-06,7072.77,Outgoing,0
TXN02810,2023-08-13,5667.49,Incoming,0
TXN02811,2025-02-22,4721.07,Outgoing,0
TXN02812,2022-07-21,5148.52,Incoming,0
TXN02813,2021-07-21,5982.17,Incoming,0
TXN02814,2021-05-21,2339.8,Outgoing,0
TXN02815,2024-05-16,2546.21,Incoming,0
TXN02816,2024-07-02,1531.91,Outgoing,0
TXN02817,2021-02-15,5806.04,Incoming,0
TXN02818,2024-07-25,6051.41,Outgoing,0
TXN02819,2021-11-01,2325.54,Outgoing,0
TXN02820,2023-11-23,6798.12,Outgoing,0
TXN02821,2025-08-14,5840.25,Incoming,0
TXN02822,2024-09-01,5600.71,Outgoing,0
TXN02823,2024-09-16,6371.18,Outgoing,0
TXN02824,2022-06-14,2646.74,Outgoing,0
TXN02825,2025-07-19,2625.81,Outgoing,0
TXN02826,2023-09-16,3458.54,Outgoing,0
TXN02827,2023-05-14,7629.8,Outgoing,0
TXN02828,2023-02-23,2383.17,Incoming,0
TXN02829,2023-04-23,71556.46,Incoming,1
TXN02830,2024-08-01,3285.13,Incoming,0
TXN02831,2023-03-09,381.56,Outgoing,0
TXN02832,2022-05-22,1654.01,Incoming,0
TXN02833,2022-06-06,36873.95,Outgoing,1
TXN02834,2025-02-12,232.03,Incoming,0
TXN02835,2025-04-22,4576.33,Incoming,0
TXN02836,2023-12-18,5358.8,Incoming,0
TXN02837,2022-11-22,222.92,Incoming,0
TXN02838,2022-11-07,5135.55,Incoming,0
TXN02839,2024-01-21,2039.2,Outgoing,0
TXN02840,2024-02-23,4973.83,Incoming,0
TXN02841,2025-03-01,35220.12,Incoming,1
TXN02842,2022-03-08,5973.81,Incoming,0
TXN02843,2024-04-03,1190.51,Incoming,0
TXN02844,2024-03-19,1340.97,Incoming,0
TXN02845,2023-09-15,4396.26,Outgoing,0
TXN02846,2025-06-21,76537.52,Incoming,1
TXN02847,2021-04-13,7724.36,Outgoing,0
TXN02848,2025-10-24,1456.95,Outgoing,0
TXN02849,2021-05-02,5100.02,Outgoing,0
TXN02850,2021-07-04,2279.5,Incoming,0
TXN02851,2025-01-22,4545.98,Outgoing,0
TXN02852,2024-12-28,759.84,Outgoing,0
TXN02853,2023-04-16,3009.17,Incoming,0
TXN02854,2024-10-09,4383.37,Outgoing,0
TXN02855,2025-01-18,3503.91,Incoming,0
TXN02856,2025-03-20,5910.03,Outgoing,0
TXN02857,2022-03-17,5046.85,Incoming,0
TXN02858,2022-10-09,6419.93,Outgoing,0
TXN02859,2022-07-13,4070.35,Incoming,0
TXN02860,2021-01-25,3591.02,Incoming,0
TXN02861,2024-01-28,1502.42,Incoming,0
TXN02862,2022-01-20,4588.63,Incoming,0
TXN02863,2023-12-27,2644.78,Incoming,0
TXN02864,2022-08-18,5847.34,Outgoing,0
TXN02865,2023-10-22,5813.45,Incoming,0
TXN02866,2023-10-18,7426.75,Outgoing,0
TXN02867,2024-04-25,1688.55,Outgoing,0
TXN02868,2022-12-10,746.22,Incoming,0
TXN02869,2025-01-23,5932.69,Outgoing,0
TXN02870,2021-01-25,4723.09,Incoming,0
TXN02871,2025-12-23,7112.88,Outgoing,0
TXN02872,2023-01-15,2878.4,Incoming,0
TXN02873,2022-12-03,3502.96,Outgoing,0
TXN02874,2024-08-25,3160.05,Incoming,0
TXN02875,2025-11-06,1318.46,Outgoing,0
TXN02876,2025-09-12,5589.01,Outgoing,0
TXN02877,2021-11-16,1790.79,Incoming,0
TXN02878,2022-11-03,5876.07,Outgoing,0
TXN02879,2021-12-01,4864.88,Incoming,0
TXN02880,2022-03-18,5426.27,Incoming,0
TXN02881,2022-07-02,1977.18,Outgoing,0
TXN02882,2024-10-20,4785.63,Outgoing,0
TXN02883,2022-03-09,3271.02,Outgoing,0
TXN02884,2024-03-23,494.44,Incoming,0
TXN02885,2025-07-01,2321.3,Outgoing,0
TXN02886,2023-10-07,20887.93,Outgoing,1
TXN02887,2023-06-14,5608.27,Incoming,0
TXN02888,2022-12-17,3204.94,Outgoing,0
TXN02889,2023-06-08,5360.7,Outgoing,0
TXN02890,2022-11-25,55157.63,Incoming,1
TXN02891,2022-06-26,1087.19,Outgoing,0
TXN02892,2022-05-24,5938.72,Outgoing,0
TXN02893,2021-08-18,73268.55,Incoming,1
TXN02894,2023-06-09,2090.17,Outgoing,0
TXN02895,2024-12-23,3893.02,Outgoing,0
TXN02896,2023-10-26,5823.83,Outgoing,0
TXN02897,2025-06-12,4716.75,Outgoing,0
TXN02898,2022-11-19,5148.67,Outgoing,0
TXN02899,2025-05-14,3963.99,Incoming,0
TXN02900,2021-03-10,3829.44,Outgoing,0
TXN02901,2022-11-29,43782.85,Incoming,1
TXN02902,2024-07-23,6233.78,Outgoing,0
TXN02903,2025-08-07,3927.58,Outgoing,0
TXN02904,2025-08-04,53739.18,Outgoing,1
TXN02905,2021-10-25,24809.9,Outgoing,1
TXN02906,2024-01-04,415.06,Outgoing,0
TXN02907,2022-01-04,6519.91,Outgoing,0
TXN02908,2022-06-20,73164.73,Incoming,1
TXN02909,2024-11-03,5600.7,Outgoing,0
TXN02910,2024-06-03,4366.82,Incoming,0
TXN02911,2025-04-22,6262.71,Outgoing,0
TXN02912,2021-05-18,7413.72,Outgoing,0
TXN02913,2025-02-23,2106.23,Incoming,0
TXN02914,2022-05-13,1308.33,Outgoing,0
TXN02915,2022-10-25,3136.87,Outgoing,0
TXN02916,2022-05-20,4222.77,Incoming,0
TXN02917,2023-07-10,2714.91,Incoming,0
TXN02918,2024-02-01,4787.63,Incoming,0
TXN02919,2025-01-19,1585.08,Incoming,0
TXN02920,2025-07-30,5561.57,Incoming,0
TXN02921,2021-01-06,5323.62,Outgoing,0
TXN02922,2024-08-24,3831.61,Incoming,0
TXN02923,2021-05-21,4135.4,Outgoing,0
TXN02924,2024-04-18,3156.57,Outgoing,0
TXN02925,2021-04-10,6948.7,Outgoing,0
TXN02926,2025-02-14,4891.69,Incoming,0
TXN02927,2023-08-24,3190.16,Outgoing,0
TXN02928,2021-01-24,4675.17,Incoming,0
TXN02929,2021-03-27,4501.14,Incoming,0
TXN02930,2023-01-11,5923.09,Outgoing,0
TXN02931,2024-12-30,3800.18,Incoming,0
TXN02932,2025-02-20,4411.45,Outgoing,0
TXN02933,2023-06-25,5009.87,Incoming,0
TXN02934,2025-09-01,34266.02,Outgoing,1
TXN02935,2021-08-08,3516.01,Outgoing,0
TXN02936,2022-02-07,139.84,Outgoing,0
TXN02937,2025-03-25,7195.74,Outgoing,0
TXN02938,2024-11-07,44525.04,Outgoing,1
TXN02939,2025-04-14,41426.41,Incoming,1
TXN02940,2023-07-29,4727.03,Incoming,0
TXN02941,2024-03-30,4160.72,Outgoing,0
TXN02942,2024-11-18,3211.45,Outgoing,0
TXN02943,2025-02-23,240.89,Outgoing,0
TXN02944,2025-11-03,2772.33,Incoming,0
TXN02945,2023-03-09,1807.29,Incoming,0
TXN02946,2023-07-12,27716.38,Incoming,1
TXN02947,2024-05-21,5409.47,Incoming,0
TXN02948,2025-04-02,3315.86,Incoming,0
TXN02949,2025-09-13,1615.01,Incoming,0
TXN02950,2021-08-05,113.59,Incoming,0
TXN02951,2025-03-27,2347.78,Incoming,0
TXN02952,2023-04-16,737.84,Incoming,0
TXN02953,2022-07-27,4512.99,Outgoing,0
TXN02954,2022-01-23,35196.15,Incoming,1
TXN02955,2024-10-16,2485.9,Incoming,0
TXN02956,2024-12-02,6034.84,Outgoing,0
TXN02957,2025-07-10,2031.51,Outgoing,0
TXN02958,2024-02-26,1746.49,Outgoing,0
TXN02959,2024-11-28,4467.35,Outgoing,0
TXN02960,2022-12-26,1886.9,Incoming,0
TXN02961,2023-07-04,4084.95,Incoming,0
TXN02962,2022-12-10,4475.55,Incoming,0
TXN02963,2022-05-06,1967.51,Incoming,0
TXN02964,2021-07-22,1179.93,Outgoing,0
TXN02965,2023-05-21,3800.53,Outgoing,0
TXN02966,2021-01-10,613.41,Outgoing,0
TXN02967,2022-08-25,6252.48,Outgoing,0
TXN02968,2022-09-28,6169.95,Outgoing,0
TXN02969,2025-10-12,4565.95,Incoming,0
TXN02970,2021-01-31,2355.33,Incoming,0
TXN02971,2024-10-28,66971.04,Outgoing,1
TXN02972,2025-11-23,5371.25,Outgoing,0
TXN02973,2021-08-31,3422.64,Incoming,0
TXN02974,2024-09-29,7632.55,Outgoing,0
TXN02975,2024-03-22,2964.35,Outgoing,0
TXN02976,2022-03-13,2114.29,Incoming,0
TXN02977,2025-03-21,3661.02,Incoming,0
TXN02978,2021-06-08,5406.8,Incoming,0
TXN02979,2024-06-08,6791.99,Outgoing,0
TXN02980,2025-01-22,804.3,Incoming,0
TXN02981,2021-11-06,5540.2,Incoming,0
TXN02982,2024-08-19,178.56,Incoming,0
TXN02983,2023-06-03,3256.32,Incoming,0
TXN02984,2024-11-24,7604.14,Outgoing,0
TXN02985,2021-12-09,7032.47,Outgoing,0
TXN02986,2024-08-20,2493.1,Incoming,0
TXN02987,2023-03-10,3255.39,Outgoing,0
TXN02988,2021-07-10,4784.18,Incoming,0
TXN02989,2023-06-05,2789.42,Outgoing,0
TXN02990,2024-05-21,5702.32,Incoming,0
TXN02991,2023-01-09,255.52,Incoming,0
TXN02992,2021-01-16,2401.52,Outgoing,0
TXN02993,2024-05-15,2007.72,Outgoing,0
TXN02994,2025-06-17,4543.9,Outgoing,0
TXN02995,2025-04-24,272.53,Outgoing,0
TXN02996,2022-04-26,5020.89,Outgoing,0
TXN02997,2023-11-14,4002.83,Outgoing,0
TXN02998,2023-05-15,3867.34,Outgoing,0
TXN02999,2022-03-01,4857.13,Outgoing,0
TXN03000,2024-03-29,7979.31,Outgoing,0
TXN03001,2021-03-13,2976.05,Outgoing,0
TXN03002,2021-11-29,3555.42,Incoming,0
TXN03003,2024-08-16,7046.86,Outgoing,0
TXN03004,2024-04-05,2978.15,Incoming,0
TXN03005,2022-11-12,6229.07,Outgoing,0
TXN03006,2024-05-09,562.59,Incoming,0
TXN03007,2025-06-29,5356.56,Incoming,0
TXN03008,2023-08-16,6632.05,Outgoing,0
TXN03009,2022-11-21,1302.09,Outgoing,0
TXN03010,2023-02-09,2717.91,Outgoing,0
TXN03011,2023-04-12,2522.15,Outgoing,0
TXN03012,2021-01-12,46876.52,Incoming,1
TXN03013,2023-04-05,3348.82,Outgoing,0
TXN03014,2021-02-02,3756.73,Outgoing,0
TXN03015,2022-08-07,122.2,Incoming,0
TXN03016,2025-07-09,1779.41,Incoming,0
TXN03017,2023-08-24,29066.4,Incoming,1
TXN03018,2021-01-24,7240.13,Outgoing,0
TXN03019,2021-07-12,5814.37,Outgoing,0
TXN03020,2021-11-02,4475.9,Outgoing,0
TXN03021,2025-07-11,5574.74,Incoming,0
TXN03022,2025-03-09,545.58,Incoming,0
TXN03023,2024-05-29,2324.21,Outgoing,0
TXN03024,2025-07-12,7851.9,Outgoing,0
TXN03025,2023-11-01,180.41,Incoming,0
TXN03026,2022-01-07,5706.06,Incoming,0
TXN03027,2021-05-28,3720.94,Outgoing,0
TXN03028,2023-03-03,3247.66,Incoming,0
TXN03029,2022-05-21,4254.62,Outgoing,0
TXN03030,2021-01-31,3046.47,Outgoing,0
TXN03031,2024-09-28,3226.44,Outgoing,0
TXN03032,2022-10-22,7461.08,Outgoing,0
TXN03033,2023-01-29,4731.25,Incoming,0
TXN03034,2025-11-19,4581.16,Incoming,0
TXN03035,2022-12-08,1111.33,Incoming,0
TXN03036,2025-04-03,3727.68,Incoming,0
TXN03037,2023-11-18,2834.34,Incoming,0
TXN03038,2021-04-28,1242.71,Outgoing,0
TXN03039,2022-04-11,4933.53,Incoming,0
TXN03040,2021-12-21,7370.63,Outgoing,0
TXN03041,2024-02-01,3616.11,Incoming,0
TXN03042,2025-01-05,1390.44,Incoming,0
TXN03043,2025-02-16,7415.78,Outgoing,0
TXN03044,2025-12-20,4159.52,Outgoing,0
TXN03045,2024-08-05,6851.6,Outgoing,0
TXN03046,2022-04-01,2483.63,Incoming,0
TXN03047,2022-07-16,6587.52,Outgoing,0
TXN03048,2024-01-04,6015.13,Outgoing,0
TXN03049,2022-12-25,2038.93,Outgoing,0
TXN03050,2025-03-30,1206.08,Incoming,0
TXN03051,2025-06-22,4396.71,Incoming,0
TXN03052,2024-12-15,4799.25,Incoming,0
TXN03053,2022-08-29,1421.37,Outgoing,0
TXN03054,2025-05-28,5854.59,Outgoing,0
TXN03055,2023-06-12,4605.1,Outgoing,0
TXN03056,2021-11-30,2869.42,Outgoing,0
TXN03057,2022-11-23,5040.83,Outgoing,0
TXN03058,2022-01-05,24364.64,Outgoing,1
TXN03059,2021-03-19,607.94,Incoming,0
TXN03060,2022-09-05,5031.35,Outgoing,0
TXN03061,2022-12-24,4300.84,Incoming,0
